day,left_side,right_side,price_l,price_r,ratio,euclidian,correl_t1,correl_t2,correl_t3,beta_t1,interc_t1,pvalue_t1,half_t1,sprd_last_t1,sprd_mean_t1,sprd_sd_t1,beta_t2,interc_t2,pvalue_t2,half_t2,sprd_last_t2,sprd_mean_t2,sprd_sd_t2,beta_t3,interc_t3,pvalue_t3,half_t3,sprd_last_t3,sprd_mean_t3,sprd_sd_t3,econ_rel,MCap_Classe,Setor,Subsetor,Segmento,Diffs
2019-12-17,CESP6,YDUQ3,25.073771,44.777843,1.785843980149615,22.177715825327567,0.7860721858557308,0.810989132043778,0.6274776943432447,0.3926615822992077,10.153134602452061,0.8629325128587864,62.73691469860289,-2.6619022867775817,-1.2915189750994925e-16,1.5670990145527322,0.17223051823033436,18.234382196853723,0.05120675817953298,10.45567132889717,-0.8727223019802678,-1.2450977748823533e-17,0.5158278775690603,0.06802023880203849,22.344577448123317,0.043359953553995426,4.222405989148012,-0.31660602202350596,-3.8283178710463164e-18,0.2529862663262009,0,Diff,Diff,Diff,Diff,4
2019-12-18,CESP6,YDUQ3,25.32704,46.50713,1.836263929776239,23.6000323153416,0.782035034298301,0.8061643555042967,0.6146848182096153,0.3828727265849892,10.447414282323022,0.9079466152550064,63.94420761003707,-2.926685951065587,1.6033702143758432e-16,1.5730315333295837,0.16578446961849433,18.45413025108141,0.063957092869508,10.666132349904133,-0.8372501316097731,1.0240940040429081e-17,0.5186763760886093,0.06384395584931313,22.50453860447751,0.026333851185348672,4.402544504057349,-0.14669775887578085,9.69276742202041e-19,0.2536180417163994,0,Diff,Diff,Diff,Diff,4
2019-12-19,CESP6,YDUQ3,25.47056,48.014217,1.885086821805253,25.670151195130583,0.7777916724606728,0.801473235914339,0.600576189209748,0.37198147629263784,10.776315079352342,0.939267494791246,62.725493860375806,-3.166154402047433,6.892056370055854e-18,1.5794896563723848,0.1592691428298094,18.676134127528805,0.0621204286792121,11.046077189131328,-0.8527573127632687,-2.5324360664047418e-17,0.5228225892006514,0.05831863717134858,22.72387223634637,0.02662775185093699,4.312280706029767,-0.053435936635772896,-3.966079309587755e-18,0.25015626004032887,0,Diff,Diff,Diff,Diff,4
2019-12-20,CESP6,YDUQ3,25.32704,46.487804,1.8355008717955197,25.668186535228177,0.7744061434139929,0.7963335001509732,0.5813945628922638,0.36347251531447894,11.035137454726291,0.9011922996735494,69.52144012101239,-2.6051365060528022,3.226533623612582e-16,1.5822464239548548,0.15371852189215876,18.86859735854906,0.02279257955114372,12.527537797608877,-0.6875938754414417,5.839946581875921e-18,0.5229599598070079,0.054350986915455285,22.88176552004504,0.01,4.373485227313163,-0.08138354697730046,-1.2414114874959025e-18,0.248577155452848,0,Diff,Diff,Diff,Diff,4
2019-12-23,CESP6,YDUQ3,25.86735,47.337959,1.8300273897403483,21.065160320867772,0.7720892448083656,0.7993133260921124,0.6144790400396253,0.35566849056690036,11.27439670584266,0.8597505338731434,73.1770427983146,-2.243667129890496,1.5377109308101211e-16,1.5829526724008391,0.14864900553029098,19.05359578780653,0.025671111703154934,11.868233456758237,-0.2229863169902142,7.237385604014212e-17,0.5104219272703641,0.056261632656486996,22.823901291924958,0.014186530849850758,3.6977292236791506,0.38013784810919454,-1.6993784851537797e-17,0.24564819493302903,0,Diff,Diff,Diff,Diff,4
2019-12-26,CESP6,YDUQ3,26.508968,46.951523,1.771156198913515,15.775093964435415,0.7717317869981677,0.8066493074752799,0.6392661769062762,0.35025214357555035,11.44358117845695,0.7362703236202085,77.74725268328744,-1.3794847533437278,-1.8240227037114032e-16,1.5805226031161754,0.14832733494516911,19.07607586115515,0.05280778693973938,10.870728604583924,0.4686978606380371,-3.405609128037668e-17,0.5053251105846985,0.0662767380958336,22.45316104482683,0.3169781602577988,3.5139580116021123,0.9440131621016522,7.35089072945172e-18,0.27960643054421924,0,Diff,Diff,Diff,Diff,4
2019-12-27,CESP6,YDUQ3,26.812893,47.144741,1.7582862468440092,13.818032591477818,0.7720856893560395,0.8139924223465071,0.6621213929546506,0.34593325166439726,11.579352483369247,0.69601534993075,82.3934787587142,-1.0753930363750925,-5.892075022329024e-17,1.5785553078211418,0.15077983311254248,18.997900749007822,0.07814622885112692,10.725868384137197,0.706516070878131,-1.829265905417543e-18,0.5088785922578234,0.07970026475415729,21.941969270197774,0.5881572180424302,4.610408916979611,1.1134753903360526,-1.4584687624275007e-17,0.3259056722882963,0,Diff,Diff,Diff,Diff,4
2019-12-30,CESP6,YDUQ3,26.964857,45.888836,1.7018015708371828,12.694363274844191,0.7727542310870811,0.8193660197614235,0.6616600720790188,0.34275017807738584,11.683768234197982,0.6405953127881946,82.0029608392387,-0.44731794496194627,1.3032294427645086e-16,1.5742930144675553,0.15488428090055945,18.86048616406718,0.11107384184455177,10.701370367423825,0.9969114707091029,-2.23189522419176e-17,0.5170350985378009,0.0892591162749648,21.59348485080776,0.90091488552769206,5.480730205750636,1.2753752009454447,-5.4036636276677545e-18,0.3716938118165935,0,Diff,Diff,Diff,Diff,4
2020-01-02,CESP6,YDUQ3,27.471395,45.164276,1.644047417322637,11.54577005844294,0.7741000568203674,0.8194845876051963,0.6413049723068052,0.341347240664229,11.734978197208855,0.5763443260778297,83.74661530625819,0.3197158135934674,1.4212459334417282e-16,1.5712485571638268,0.15944130680826435,18.714218420036463,0.32821652643258253,9.983428390509234,1.5561253934743942,-7.398595625041082e-19,0.5354941246630026,0.10121871941568601,21.153113931520885,0.99,5.957733645032513,1.7468108884225084,1.0920084281274e-17,0.45006169947062263,0,Diff,Diff,Diff,Diff,4
2020-01-03,CESP6,YDUQ3,27.690897,44.217518,1.5968250504850023,11.59738765000502,0.7757803428172491,0.8170663362366684,0.6184062350508989,0.3405934954924233,11.769450477257248,0.5641144780365371,79.16477227958335,0.8612475051235849,-3.8483669376199183e-16,1.5676974887657833,0.16529026942093497,18.52078310095983,0.4824766288273331,10.138322777571233,1.8613884356951191,-4.510281037539699e-19,0.5618272370669508,0.1129496878312746,20.71769512550513,0.99,7.399290134613407,1.9788470197210988,-7.441963711940502e-18,0.5345024179099892,0,Diff,Diff,Diff,Diff,4
2020-01-06,CESP6,YDUQ3,27.226568,45.067673,1.6552829207118576,13.708521116936005,0.7771761558113577,0.8217306379852991,0.6325616613167188,0.3389850232659175,11.826869272588484,0.5731071684922788,82.17859609856797,0.1224325469657456,3.856919124356484e-17,1.5642024438095259,0.1699862984797853,18.360449173191423,0.21297939238322577,12.086955793205846,1.2052319124412,1.5161483180037294e-17,0.5719235236384355,0.12382433740532271,20.29730202192642,0.9237345460944743,10.882791238334914,1.348791230448826,-1.7950051167670012e-17,0.5677516237402698,0,Diff,Diff,Diff,Diff,4
2020-01-07,CESP6,YDUQ3,26.593395,44.227177,1.663088785768045,13.70815313889132,0.7780740615544961,0.828582870107273,0.6422099010729657,0.3368004074446788,11.902254903375313,0.6057693825662478,78.83133168275693,-0.204591137103257,-3.9298284678496164e-16,1.5595137825721344,0.173617066240912,18.2301585008928,0.11203431106288234,12.614941468792235,0.6846437802496599,-2.0044296084043012e-17,0.571710462321515,0.1286278473649656,20.113157350374504,0.7421092305570678,13.664142401909313,0.7913910770861814,-1.446325698095663e-17,0.5783147580724523,0,Diff,Diff,Diff,Diff,4
2020-01-08,CESP6,YDUQ3,25.926447,43.966335,1.6958102666362267,13.69969463815498,0.7778501964643167,0.8326217851596825,0.6467454159903525,0.3341627923042931,11.988296568939314,0.6407811327951844,79.99148705962064,-0.7537628399253035,8.149080368835549e-18,1.5572547234022802,0.17472172169900346,18.186753612559954,0.07497936850678916,12.553289170377422,0.05781963944487558,3.4433447846510254e-17,0.5698135408166817,0.12929315957400475,20.091550861138714,0.6229965184801876,14.283107325326448,0.15034977182213663,8.066193112749031e-18,0.5784684903870981,0,Diff,Diff,Diff,Diff,4
2020-01-09,CESP6,YDUQ3,26.525854,44.352768,1.6720580607885422,13.697519911431629,0.7787021861465213,0.8374679667135568,0.6534380494896138,0.33203749905015956,12.061700357694974,0.5946734509401054,81.08722700747329,-0.26262852036693285,-1.9028149281924423e-16,1.5528715648036497,0.17708093352872434,18.102658591684815,0.06918511953897494,12.250551074575622,0.5691658462922445,-5.975298381089012e-17,0.5707062730281648,0.13267765342635182,19.96671345495459,0.648548149215721,12.610947970578666,0.6745193638420224,1.6318326898079326e-17,0.5867341903837859,0,Diff,Diff,Diff,Diff,4
2020-01-10,CESP6,YDUQ3,26.787567,44.545986,1.6629351221034743,14.27665292207986,0.7796465678916027,0.8437491139564508,0.6592840772046729,0.3301153396799593,12.129837352403536,0.5716142517287536,83.11158326012634,-0.04758365217225731,-7.18216583211681e-17,1.548243823251782,0.18053730435908058,17.977954199828385,0.047915803821759376,12.524069698867143,0.7674005677142637,-2.3680710170559393e-17,0.571109940344745,0.13721564319452192,19.79782743628331,0.6791949386249071,12.356105886014316,0.877333442992521,-6.962312670832915e-17,0.6004449659114952,0,Diff,Diff,Diff,Diff,4
2020-01-13,CESP6,YDUQ3,26.534296,46.082054,1.7366978193052491,14.857519026682521,0.7800690697675468,0.8536174661256392,0.671268380079614,0.32684314864999764,12.238761667429232,0.5820731153017491,90.71764022767879,-0.7660692930484632,2.8000171625741643e-16,1.5434704067126337,0.1834043486694509,17.866584496343986,0.022819391925316075,12.436072814747357,0.21606240443552932,-1.9109605391143258e-17,0.5621579036563148,0.140532287120969,19.666151926064867,0.6049547098549773,13.412797405500095,0.39212763008313695,2.3290831069333606e-17,0.6027268200528219,0,Diff,Diff,Diff,Diff,4
2020-01-14,CESP6,YDUQ3,26.897316,47.048134,1.7491757913689232,14.858660547810386,0.7821554326038921,0.8645473337837702,0.6848685297643828,0.3235968884259533,12.35014832367199,0.5494873036583154,95.97011653436365,-0.6774620923193018,8.75788157272961e-17,1.5343608972290832,0.18680468919454973,17.73617411472301,0.015037900489126406,11.993937741296223,0.37232983622344856,2.974009927214638e-17,0.5526101844431289,0.14498397426622348,19.495052005873642,0.6251293080236298,13.051760363725833,0.5810385449965267,-1.8016187500191626e-17,0.6087676066813432,0,Diff,Diff,Diff,Diff,4
2020-01-15,CESP6,YDUQ3,26.686258,46.632717,1.7474430847517102,14.858868807991072,0.7842634763423015,0.8751821249788162,0.6925496642948538,0.3203243345092733,12.463427219362845,0.5412763187925508,97.10885576863728,-0.7147632587471267,-3.1553752666280134e-16,1.523535903458652,0.1901267220454585,17.605954850867214,0.02160508099173275,11.054893110882247,0.21417752584923977,3.027265937927126e-17,0.5399317701044536,0.1473052568531934,19.409377673593465,0.574242615546089,14.266624649536071,0.40763597095925685,-1.1900203045200897e-17,0.6114979144235009,0,Diff,Diff,Diff,Diff,4
2020-01-16,CESP6,YDUQ3,26.846664,46.854919,1.7452790037525705,14.858085075858137,0.7868115386849169,0.882265396337706,0.7064567929315664,0.3173230565331435,12.569090210170577,0.45818555377637216,116.64894795644052,-0.5905723208634435,-7.882887051446907e-17,1.5118535921034824,0.19278519819069456,17.503488471234416,0.02042512536784343,10.6511902329332,0.3102406831416301,2.977132429471396e-17,0.5340239547627347,0.1525437298206429,19.194397139547668,0.617060567606191,13.949814239366729,0.5048427557482269,3.005733682781564e-17,0.6138183383193938,0,Diff,Diff,Diff,Diff,4
2020-01-17,CESP6,YDUQ3,26.973297,48.304039,1.790809592168136,15.129283367402708,0.7905576180053409,0.8891704475273701,0.7191683786151916,0.3138494128915077,12.691190003193379,0.42841387739320413,128.06009383929876,-0.8780872836318812,-5.956042950505668e-17,1.4957642790373877,0.19442122924811658,17.437378582770677,0.0272638949674926,10.286306006526424,0.1445877772003427,-2.3505503099485736e-18,0.528192627877851,0.15620873806485822,19.046988929912064,0.62721836959888,14.43858056000203,0.38079509446223814,1.8342532354109765e-17,0.6162478841279597,0,Diff,Diff,Diff,Diff,4
2020-01-20,CESP6,YDUQ3,26.677818,50.236202,1.8830701221516692,17.084104489638403,0.7936281911086174,0.891849641979079,0.7253843918714296,0.3086789000628,12.866046633646114,0.4877101559363095,116.64693884842292,-1.6950842103387593,2.238057829340168e-16,1.479318224994267,0.1931707837975058,17.47560041978471,0.02734193145183157,9.823830636450529,-0.5019489351345485,-3.351962804543085e-17,0.5284425142428183,0.15374111250335526,19.149416717532837,0.5957537494882293,14.46667124635247,-0.19496830095611012,-2.7831198717159776e-17,0.6166284183799655,0,Diff,Diff,Diff,Diff,4
2020-01-21,CESP6,YDUQ3,26.677818,49.724178,1.8638772481317627,16.089877363190165,0.7972983837273304,0.8948066517453049,0.7338562056735819,0.30407238799138,13.024781549654861,0.3997650725074817,134.99510006524915,-1.4667130950233118,-2.1988487419744018e-17,1.459856129482397,0.19245146041289513,17.495109153806872,0.032804193330198385,9.859949515267996,-0.386781827737636,-2.9620403352303983e-19,0.52772109207977,0.15423791760010205,19.12036926610701,0.5429525817538243,14.884436794224966,-0.11190493520381667,-4.1479406714950427e-17,0.6154706005808889,0,Diff,Diff,Diff,Diff,4
2020-01-22,CESP6,YDUQ3,27.429188,49.270123,1.7962661891412899,16.05306106643459,0.8040136483017506,0.8986612892929519,0.7514848027708187,0.30179975358766614,13.113072908639909,0.2646548144321963,140.71019787302737,-0.5535958892739163,3.5083177682415643e-16,1.4349446049525665,0.1940609419312188,17.437403068631234,0.024665238567194072,9.774422001844588,0.43037845292174903,-1.1400602684119576e-17,0.5289918906999528,0.16220037068591808,18.78545092863954,0.515808612117952,12.045483852040949,0.6521048570196856,1.9810542095655137e-17,0.6190442546725002,0,Diff,Diff,Diff,Diff,4
2020-01-23,CESP6,YDUQ3,27.437626,50.22654,1.8305716391060947,15.59984394145239,0.8102858821678824,0.9023436570241462,0.7679748059963141,0.2989141020749022,13.22035599961803,0.3609583964699473,106.46517378694804,-0.7961511040471976,-1.0009137615951679e-16,1.4102753683415754,0.1942341002344712,17.436990139604326,0.020995141035375246,9.845347005563388,0.24492905560499462,2.215675559691377e-18,0.5274968147421238,0.16799765881389497,18.53911353160767,0.5431805669419004,12.368315063782598,0.4605713380698939,4.725440958669447e-17,0.6202043354525967,0,Diff,Diff,Diff,Diff,4
2020-01-24,CESP6,YDUQ3,27.851303,50.265182,1.8047694931903187,14.732844378871224,0.8156435911637956,0.9060953273598358,0.7783943480931955,0.2964641958308991,13.313432818057812,0.2733878202837507,114.82794958810304,-0.3639565779815991,-1.694716415812092e-16,1.390346490576499,0.19545268983590033,17.401380144681596,0.03455003968894208,9.519057814457453,0.6254578283273201,4.049711954667856e-18,0.5276514453303016,0.17481450412852442,18.260517953906593,0.5063135828503197,12.168074600301027,0.8037021798333845,-2.444984319172061e-17,0.6314019794578786,0,Diff,Diff,Diff,Diff,4
2020-01-27,CESP6,YDUQ3,27.44607,49.115547,1.7895293205912541,14.6088814695477,0.8208872529997977,0.9085478125903323,0.7887860686205151,0.29411933183478617,13.40382226204255,0.24258259493926193,115.66844962998054,-0.40358412838258845,1.4986991682397477e-16,1.3683015470734257,0.19653235044649375,17.36497139308741,0.027192291737873475,10.042184332301577,0.42830471153734706,2.3453461395206433e-18,0.5290419922854022,0.18223902549859794,17.939551682078065,0.4874527593637138,12.508348492701435,0.5557488958113608,3.469446951953614e-17,0.6316756790067908,0,Diff,Diff,Diff,Diff,4
2020-01-28,CESP6,YDUQ3,28.104574,50.458397,1.795380246645973,13.233570896677579,0.8272134419606236,0.9124704374145953,0.79968596868865,0.29225223623137514,13.480206198529538,0.18656175680759257,116.64879123715065,-0.12221155843004841,1.1471373980928566e-16,1.3449043087490213,0.1995459964846232,17.253361094634496,0.039224205858963065,9.632648646035161,0.7824417949837835,1.9660488514983145e-17,0.5318484335994613,0.19197103659663436,17.525465610499353,0.5779507966750862,11.507668145498242,0.8925576124061487,-2.056514680770505e-17,0.6422784641903471,0,Diff,Diff,Diff,Diff,4
2020-01-29,CESP6,YDUQ3,27.893515,50.081631,1.795457868970619,13.20501794956631,0.833507269928403,0.9155950465630979,0.8007291050721801,0.2904622307393182,13.554118795864204,0.19326135165444355,105.63346110864555,-0.20742605518759544,1.4320467554840287e-16,1.3204482885376412,0.2016748139769704,17.174811944386306,0.02799444006878182,9.964442117787188,0.6184994400254217,2.893518757929314e-18,0.5338832284894494,0.19807684574370224,17.26940588805676,0.5972652681784222,12.698006229412037,0.7040976137632372,0,0.6502820399256919,0,Diff,Diff,Diff,Diff,4
2020-01-30,CESP6,YDUQ3,27.344761,50.516365,1.8473873295144179,13.23641661129846,0.8382736974772171,0.9189228302357044,0.7953715612278982,0.28753537361541975,13.662398789854857,0.1091963446905442,129.2311799354428,-0.8428796738227702,-4.8675907055040215e-17,1.2982751909044632,0.2022900113074537,17.146282033395998,0.021456762903712942,9.772985259813598,-0.020477080457461876,-3.504611694165466e-17,0.5309673006442519,0.19598875972807248,17.369170584753718,0.5474238894299209,12.894163443825281,0.0749506929256756,8.952121812941249e-18,0.6488394622258375,0,Diff,Diff,Diff,Diff,4
2020-01-31,CESP6,YDUQ3,26.855104,50.922119,1.896180294069984,12.111897700085738,0.8436914038443585,0.9200083013278911,0.7886959871334798,0.28414520372723134,13.785947378121874,0.18729051642813732,99.62865687143446,-1.4001192555991961,-8.413148649966118e-17,1.2712041085388233,0.20109798902645398,17.183596613814032,0.02076487421114591,9.516503371396912,-0.5688283416798193,1.292238885342023e-17,0.5320179164201925,0.19233228965816748,17.522682396597673,0.5788779838930193,12.308379141205572,-0.46154613811333556,1.3321592093329393e-17,0.6523912594356808,0,Diff,Diff,Diff,Diff,4
2020-02-03,CESP6,YDUQ3,26.846664,53.008854,1.974504318301894,13.798927766224796,0.8483596783555286,0.920127985837004,0.7755226470063631,0.2802642604332813,13.923023952566055,0.37709811729847165,69.32264183780335,-1.9328472152918377,-2.945994143077613e-17,1.2492925468376492,0.19881672514857143,17.258049263492847,0.03266097325024386,9.20422189175073,-0.9504320196516028,-1.5052195601050754e-17,0.5359727165840877,0.18657014095024851,17.759295871606618,0.6879343359537196,11.766872784644152,-0.8025012339977526,3.1712913545201005e-17,0.662620868595745,0,Diff,Diff,Diff,Diff,4
2020-02-04,CESP6,YDUQ3,27.26034,54.680172,2.005850697386753,15.26786097542112,0.8516791837958215,0.9212074488950347,0.7639142000942217,0.276015133261919,14.07032725090696,0.3650298931446404,68.26122057829029,-1.9025422122716082,1.561797566274059e-16,1.2345438951260967,0.19684656326806488,17.322151780073707,0.03258156332731235,9.430263286907413,-0.8254157171803799,-2.9276060742322585e-17,0.5384579613963506,0.18036913890888953,18.023879697944643,0.6246451227831494,12.86645178564755,-0.6261552369746076,-4.005910186899442e-17,0.6692860625165036,0,Diff,Diff,Diff,Diff,4
2020-02-05,CESP6,YDUQ3,27.859745,53.617481,1.9245503144411407,15.253386560523504,0.8564511306072259,0.9246539204636754,0.7692234139120131,0.2733129569900353,14.170374134555534,0.20803109786227103,72.01000550052542,-0.9649814130225655,1.9156291136690484e-16,1.2153660047657997,0.19726886963421064,17.301380878162153,0.015303564560088856,9.332605021912928,-0.01869574766592269,-1.924835616416709e-17,0.5362931718182534,0.18519275574059765,17.80096916006269,0.45313850416064716,12.298667324334952,0.12920677767818667,9.400032835449324e-18,0.6677713992516782,0,Diff,Diff,Diff,Diff,4
2020-02-06,CESP6,YDUQ3,27.606474,51.839893000000004,1.877816522312846,15.242524630509369,0.8609584094408664,0.9271441625112526,0.7722874539567327,0.2711341712616436,14.254115133579589,0.1608001356659221,71.18930786030936,-0.7032075604268735,-7.861419848431694e-17,1.1957288135610384,0.1979038409164355,17.27368666529613,0.011997023920540941,9.312209133505931,0.0734733973068274,2.670904946863728e-17,0.5347663409938881,0.19111908650709447,17.52474325355612,0.457530221585962,11.958355979103073,0.17413775165836298,-1.9908662392265076e-18,0.6651396658385099,0,Diff,Diff,Diff,Diff,4
2020-02-07,CESP6,YDUQ3,27.766878,51.009064,1.8370471466039504,15.238790427811583,0.8655233383918378,0.9297032704313913,0.770733703304646,0.26937587263787094,14.325584187153607,0.09986873534280248,70.33674073533587,-0.2993173145946101,-3.0550323555644797e-17,1.175240485287731,0.19932502029018717,17.216773002865185,0.014494708280406717,9.041139770260392,0.38272228035134764,-1.2735472398883729e-17,0.5333522991661643,0.19831247527129997,17.19558813768749,0.49072226537811237,11.400097073322929,0.4555561192003533,-9.158255750985056e-18,0.6663356608777118,0,Diff,Diff,Diff,Diff,4
2020-02-10,CESP6,YDUQ3,27.167473,50.381115,1.8544645282246162,15.231228553599145,0.8691184588881826,0.9311008322779585,0.7599909752638546,0.26692262509032594,14.418919516356185,0.18534275058757932,59.236341766733155,-0.69930598713378,1.167336626667348e-16,1.1549678757704465,0.19953473332277227,17.20479470079488,0.01708363941868439,9.05284120455685,-0.0901040468238076,-6.583275591331983e-19,0.5323137495372162,0.19921153099539052,17.151788579100323,0.5060179115401467,11.44110212577004,-0.02081463150514917,-1.1725849783338072e-17,0.6662199096825511,0,Diff,Diff,Diff,Diff,4
2020-02-11,CESP6,YDUQ3,28.281864,51.202278,1.8104279831060641,14.247157176230273,0.8732692097502696,0.9318890414214577,0.7544773673427667,0.2658266296304542,14.468912879196305,0.10010197772833644,56.70855090722751,0.2020221306621434,1.3194220022105796e-16,1.138262825425058,0.2011501382183377,17.149055041392497,0.017490863133158792,8.362207398517297,0.8334636618137464,1.8842132715191086e-17,0.5376271374652114,0.20368967805475302,16.96423501297956,0.48811316952682027,9.676434352070808,0.8882534655304808,2.001003529539247e-17,0.6784935639323266,0,Diff,Diff,Diff,Diff,4
2020-02-12,CESP6,YDUQ3,28.374729,52.293953,1.842976297676711,13.760341324493622,0.8775258741831965,0.9333473170595098,0.75655088861153,0.264592184815271,14.522891507130556,0.07252198699315121,59.9349592218868,0.01526621597235095,-7.158065034261994e-17,1.1213196514757717,0.2028145961202394,17.087975621912516,0.01785863624674095,8.681468558646237,0.680776420861694,8.645861804268407e-18,0.5410955851266969,0.20724339180166632,16.818303035884817,0.46288232821536235,10.158995621781314,0.7188497736782621,3.656363406490115e-17,0.6855351154790752,0,Diff,Diff,Diff,Diff,4
2020-02-13,CESP6,YDUQ3,28.636438,51.559731,1.8004938672889415,12.493633628766572,0.882469076622571,0.9333510744015026,0.7565332111279658,0.2639112482653077,14.56123346165068,0.06466977681239615,55.04292957833902,0.46801156991584736,1.0548192094089748e-16,1.1012658356328107,0.20453629661784106,17.030896292954516,0.02561580879244107,8.48946180617031,1.059705273693379,1.296879270640261e-17,0.5489703946197171,0.21490614022943744,16.479129333450558,0.4735463084697421,9.783991242534508,1.076805886071374,1.4430730915782063e-17,0.703399021876915,0,Diff,Diff,Diff,Diff,4
2020-02-14,CESP6,YDUQ3,28.703979,51.685322,1.800632657932198,12.19438042614011,0.887068457987734,0.9331951478592532,0.7581178672124249,0.263206353978214,14.600171132884842,0.021963106777466702,67.94696693455815,0.4999027093051938,1.1081109987931548e-16,1.082146819565122,0.2061422773242314,16.97860372436473,0.03338157304206466,8.710466553387842,1.0708452943190605,-2.6650556761431687e-17,0.5566685405748016,0.22556804478409984,15.990665467376147,0.504591659961389,10.106859542727173,1.0547565050472327,-2.1159289598227104e-17,0.7186009424338208,0,Diff,Diff,Diff,Diff,4
2020-02-17,CESP6,YDUQ3,29.235847,52.023449,1.7794404588312422,10.114914402926985,0.8932406048277096,0.9319909116611284,0.7562145220188872,0.26292064856772446,14.629182311231993,0.01,68.90536443016896,0.9286257369580793,1.284701511838904e-16,1.0553552601903475,0.20911413325673728,16.872176395217863,0.06430786585953088,8.559468471174819,1.4848321581210513,-2.962387279925594e-17,0.5729194207578803,0.23688205004966384,15.481151031804734,0.5940553183063206,9.716546655949932,1.4312747184211343,1.1275702593849246e-17,0.7484859926088533,0,Diff,Diff,Diff,Diff,4
2020-02-18,CESP6,YDUQ3,29.88591,52.371239,1.7523722382888793,8.219231814998526,0.9002187282482803,0.9290612762124925,0.7461223404484888,0.2635251222347593,14.630970424612789,0.01,56.37078051297133,1.4538024163264156,5.742802067221219e-17,1.0267101452180671,0.21335899458508567,16.717245344987347,0.20719190105593008,8.983981250936854,1.994789756797412,-2.20795604022328e-17,0.6010601375873313,0.2503924117987629,14.877797534268975,0.7147971031231923,9.305788640495448,1.8947516236315918,7.252445172190036e-17,0.7983895251100632,0,Diff,Diff,Diff,Diff,4
2020-02-19,CESP6,YDUQ3,29.674849,53.530537,1.8039025910460404,7.49054691327469,0.9067475845718433,0.9290670463661881,0.7445337570978026,0.2631895522922287,14.662274759278326,0.01357868376708655,47.8256689287053,0.9238961737291014,9.504463188703127e-17,0.9961937612537591,0.21544006037677824,16.652127091347346,0.0820662929945076,10.212922925957765,1.490099785371283,4.687222832089333e-18,0.6118390778460477,0.26137745404033147,14.380795206758838,0.5959710541259903,11.14287172232689,1.302378318769399,-7.615002378669189e-17,0.8211085014022389,0,Diff,Diff,Diff,Diff,4
2020-02-20,CESP6,YDUQ3,29.294945,53.134441,1.813775072798396,7.476571939680197,0.9119136134623027,0.9299467752425126,0.7453898986390428,0.26250885902960985,14.702572297054118,0.01,47.94289849840114,0.6441112208597705,-2.4237990087216944e-17,0.9706209251392627,0.21645310928723221,16.628509269887658,0.05148039505605594,10.825539569680332,1.165320765423331,-1.538179306148635e-17,0.6146041665512643,0.26673106993593615,14.149568124421295,0.5380668901846761,12.109611278718791,0.9727705772008316,-1.2719859887599937e-17,0.8321268545516507,0,Diff,Diff,Diff,Diff,4
2020-02-21,CESP6,YDUQ3,29.218964,54.100525,1.8515552091443077,7.462026565369971,0.9173059524172356,0.9315592676130188,0.7465719144988507,0.26146250462489407,14.75460057328548,0.01,41.01208508439788,0.3191046586928317,-1.5177475162081455e-16,0.9420834146117253,0.21676332274338475,16.63136420083705,0.04857626561340961,10.921561171630925,0.8605902380013819,-3.9017400421670347e-17,0.6121868413116243,0.2740850387997461,13.80391367481123,0.5035414037721847,12.631399451381547,0.586905831477132,-2.0116287108296048e-17,0.8365752323063437,0,Diff,Diff,Diff,Diff,4
2020-02-27,CESP6,YDUQ3,27.437626,49.559944,1.8062766800597108,6.332020936946903,0.9207017866541206,0.931266607021175,0.7315116642418208,0.25964130151572734,14.829747544343405,0.01,36.78458116182624,-0.25992990754995615,7.07643579150874e-17,0.917833376488069,0.21547425245891022,16.690911314950576,0.03310345855181446,10.785863021487549,0.06782279974396618,-1.036735801374089e-17,0.607897680565672,0.27628112379555225,13.695205629325258,0.5321444604979847,12.766373083475994,0.049943347110102884,-3.9196144702331736e-17,0.8363326109424523,0,Diff,Diff,Diff,Diff,4
2020-02-28,CESP6,YDUQ3,27.522051,50.129932,1.821446083360575,5.0887847836316515,0.9239537163655985,0.9308636911182553,0.7169350003048511,0.2579620587779097,14.899321234605633,0.01614375384307257,31.96788962223461,-0.30889069972223737,-8.124826766237048e-17,0.8953526296982924,0.2143293914917236,16.7435187478563,0.04122458979792802,10.682249351611565,0.03421443106221793,7.393201719232968e-18,0.6047699655709107,0.274266469605363,13.796157499449,0.5598730549139789,13.98734220947798,-0.023065970645912856,1.2240066544957213e-17,0.8360283816201038,0,Diff,Diff,Diff,Diff,4
2020-03-02,CESP6,YDUQ3,28.66177,48.419968,1.6893572169478714,5.086743242309723,0.9264351262826255,0.9276761913085537,0.6819756267404217,0.25779951511823807,14.921075997795173,0.01881373362532358,25.284865502787557,1.2580497297642252,-2.841650525997608e-17,0.8816813254441767,0.2157294238095963,16.699759697901982,0.06553281397550169,8.940963202119224,1.516398504578924,-3.469446951953614e-18,0.6199079668452698,0.26266905933998513,14.41162557575887,0.4965907497494658,10.11209919110404,1.5317169764089487,-6.140921104957897e-18,0.8561689226095265,0,Diff,Diff,Diff,Diff,4
